Assumes 1 GHz with clock period of 1 ns or 1000 ps
count=       1531 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1532 wc_time=         41 seconds, rt_time=     519000 ps, cycles/sec= 12.658537
count=       1533 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=       1534 wc_time=         52 seconds, rt_time=     643000 ps, cycles/sec= 12.365385
count=       1535 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1536 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1537 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1538 wc_time=         51 seconds, rt_time=     602000 ps, cycles/sec= 11.803922
count=       1539 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1540 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=       1541 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=       1542 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1543 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1544 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1545 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=       1546 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=       1547 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1548 wc_time=         45 seconds, rt_time=     559000 ps, cycles/sec= 12.422222
count=       1549 wc_time=         55 seconds, rt_time=     679000 ps, cycles/sec= 12.345455
count=       1550 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1551 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1552 wc_time=         52 seconds, rt_time=     644000 ps, cycles/sec= 12.384615
count=       1553 wc_time=         52 seconds, rt_time=     633000 ps, cycles/sec= 12.173077
count=       1554 wc_time=         52 seconds, rt_time=     644000 ps, cycles/sec= 12.384615
count=       1555 wc_time=         53 seconds, rt_time=     633000 ps, cycles/sec= 11.943396
count=       1556 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1557 wc_time=         51 seconds, rt_time=     639000 ps, cycles/sec= 12.529412
count=       1558 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1559 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=       1560 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=       1561 wc_time=         48 seconds, rt_time=     592000 ps, cycles/sec= 12.333333
count=       1562 wc_time=         51 seconds, rt_time=     639000 ps, cycles/sec= 12.529412
count=       1563 wc_time=         42 seconds, rt_time=     519000 ps, cycles/sec= 12.357143
count=       1564 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1565 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=       1566 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1567 wc_time=         45 seconds, rt_time=     563000 ps, cycles/sec= 12.511111
count=       1568 wc_time=         55 seconds, rt_time=     674000 ps, cycles/sec= 12.254545
count=       1569 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=       1570 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1571 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=       1572 wc_time=         53 seconds, rt_time=     636000 ps, cycles/sec= 12.000000
count=       1573 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=       1574 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1575 wc_time=         54 seconds, rt_time=     675000 ps, cycles/sec= 12.500000
count=       1576 wc_time=         45 seconds, rt_time=     553000 ps, cycles/sec= 12.288889
count=       1577 wc_time=         54 seconds, rt_time=     644000 ps, cycles/sec= 11.925926
count=       1578 wc_time=         49 seconds, rt_time=     595000 ps, cycles/sec= 12.142857
count=       1579 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=       1580 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1581 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1582 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=       1583 wc_time=         49 seconds, rt_time=     606000 ps, cycles/sec= 12.367347
count=       1584 wc_time=         46 seconds, rt_time=     555000 ps, cycles/sec= 12.065217
count=       1585 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=       1586 wc_time=         45 seconds, rt_time=     560000 ps, cycles/sec= 12.444444
count=       1587 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1588 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1589 wc_time=         47 seconds, rt_time=     558000 ps, cycles/sec= 11.872340
count=       1590 wc_time=         53 seconds, rt_time=     641000 ps, cycles/sec= 12.094340
count=       1591 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1592 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=       1593 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=       1594 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=       1595 wc_time=         42 seconds, rt_time=     523000 ps, cycles/sec= 12.452381
count=       1596 wc_time=         45 seconds, rt_time=     555000 ps, cycles/sec= 12.333333
count=       1597 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=       1598 wc_time=         42 seconds, rt_time=     517000 ps, cycles/sec= 12.309524
count=       1599 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=       1600 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1601 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=       1602 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1603 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1604 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=       1605 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=       1606 wc_time=         51 seconds, rt_time=     599000 ps, cycles/sec= 11.745098
count=       1607 wc_time=         56 seconds, rt_time=     679000 ps, cycles/sec= 12.125000
count=       1608 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=       1609 wc_time=         46 seconds, rt_time=     562000 ps, cycles/sec= 12.217391
count=       1610 wc_time=         50 seconds, rt_time=     603000 ps, cycles/sec= 12.060000
count=       1611 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=       1612 wc_time=         48 seconds, rt_time=     592000 ps, cycles/sec= 12.333333
count=       1613 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1614 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1615 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1616 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1617 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1618 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1619 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=       1620 wc_time=         51 seconds, rt_time=     632000 ps, cycles/sec= 12.392157
count=       1621 wc_time=         50 seconds, rt_time=     599000 ps, cycles/sec= 11.980000
count=       1622 wc_time=         51 seconds, rt_time=     598000 ps, cycles/sec= 11.725490
count=       1623 wc_time=         51 seconds, rt_time=     601000 ps, cycles/sec= 11.784314
count=       1624 wc_time=         51 seconds, rt_time=     634000 ps, cycles/sec= 12.431373
count=       1625 wc_time=         46 seconds, rt_time=     564000 ps, cycles/sec= 12.260870
count=       1626 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1627 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=       1628 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1629 wc_time=         56 seconds, rt_time=     678000 ps, cycles/sec= 12.107143
count=       1630 wc_time=         48 seconds, rt_time=     604000 ps, cycles/sec= 12.583333
count=       1631 wc_time=         53 seconds, rt_time=     636000 ps, cycles/sec= 12.000000
count=       1632 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1633 wc_time=         48 seconds, rt_time=     600000 ps, cycles/sec= 12.500000
count=       1634 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1635 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1636 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1637 wc_time=         49 seconds, rt_time=     604000 ps, cycles/sec= 12.326531
count=       1638 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=       1639 wc_time=         50 seconds, rt_time=     591000 ps, cycles/sec= 11.820000
count=       1640 wc_time=         42 seconds, rt_time=     519000 ps, cycles/sec= 12.357143
count=       1641 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=       1642 wc_time=         52 seconds, rt_time=     634000 ps, cycles/sec= 12.192308
count=       1643 wc_time=         56 seconds, rt_time=     682000 ps, cycles/sec= 12.178571
count=       1644 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1645 wc_time=         45 seconds, rt_time=     555000 ps, cycles/sec= 12.333333
count=       1646 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=       1647 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1648 wc_time=         56 seconds, rt_time=     681000 ps, cycles/sec= 12.160714
count=       1649 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=       1650 wc_time=         51 seconds, rt_time=     601000 ps, cycles/sec= 11.784314
count=       1651 wc_time=         49 seconds, rt_time=     591000 ps, cycles/sec= 12.061224
count=       1652 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1653 wc_time=         52 seconds, rt_time=     645000 ps, cycles/sec= 12.403846
count=       1654 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1655 wc_time=         45 seconds, rt_time=     555000 ps, cycles/sec= 12.333333
count=       1656 wc_time=         50 seconds, rt_time=     600000 ps, cycles/sec= 12.000000
count=       1657 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1658 wc_time=         42 seconds, rt_time=     519000 ps, cycles/sec= 12.357143
count=       1659 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1660 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=       1661 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=       1662 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1663 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=       1664 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1665 wc_time=         55 seconds, rt_time=     679000 ps, cycles/sec= 12.345455
count=       1666 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=       1667 wc_time=         50 seconds, rt_time=     601000 ps, cycles/sec= 12.020000
count=       1668 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1669 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=       1670 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=       1671 wc_time=         49 seconds, rt_time=     604000 ps, cycles/sec= 12.326531
count=       1672 wc_time=         51 seconds, rt_time=     638000 ps, cycles/sec= 12.509804
count=       1673 wc_time=         50 seconds, rt_time=     598000 ps, cycles/sec= 11.960000
count=       1674 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1675 wc_time=         56 seconds, rt_time=     683000 ps, cycles/sec= 12.196429
count=       1676 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=       1677 wc_time=         43 seconds, rt_time=     521000 ps, cycles/sec= 12.116279
count=       1678 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1679 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1680 wc_time=         53 seconds, rt_time=     644000 ps, cycles/sec= 12.150943
count=       1681 wc_time=         51 seconds, rt_time=     634000 ps, cycles/sec= 12.431373
count=       1682 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1683 wc_time=         56 seconds, rt_time=     681000 ps, cycles/sec= 12.160714
count=       1684 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=       1685 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1686 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=       1687 wc_time=         46 seconds, rt_time=     553000 ps, cycles/sec= 12.021739
count=       1688 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=       1689 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1690 wc_time=         51 seconds, rt_time=     598000 ps, cycles/sec= 11.725490
count=       1691 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1692 wc_time=         46 seconds, rt_time=     551000 ps, cycles/sec= 11.978261
count=       1693 wc_time=         51 seconds, rt_time=     604000 ps, cycles/sec= 11.843137
count=       1694 wc_time=         55 seconds, rt_time=     677000 ps, cycles/sec= 12.309091
count=       1695 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=       1696 wc_time=         46 seconds, rt_time=     565000 ps, cycles/sec= 12.282609
count=       1697 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1698 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1699 wc_time=         49 seconds, rt_time=     595000 ps, cycles/sec= 12.142857
count=       1700 wc_time=         46 seconds, rt_time=     563000 ps, cycles/sec= 12.239130
count=       1701 wc_time=         51 seconds, rt_time=     637000 ps, cycles/sec= 12.490196
count=       1702 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1703 wc_time=         48 seconds, rt_time=     599000 ps, cycles/sec= 12.479167
count=       1704 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1705 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=       1706 wc_time=         48 seconds, rt_time=     566000 ps, cycles/sec= 11.791667
count=       1707 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1708 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1709 wc_time=         45 seconds, rt_time=     553000 ps, cycles/sec= 12.288889
count=       1710 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1711 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1712 wc_time=         51 seconds, rt_time=     637000 ps, cycles/sec= 12.490196
count=       1713 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1714 wc_time=         45 seconds, rt_time=     561000 ps, cycles/sec= 12.466667
count=       1715 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=       1716 wc_time=         51 seconds, rt_time=     638000 ps, cycles/sec= 12.509804
count=       1717 wc_time=         48 seconds, rt_time=     592000 ps, cycles/sec= 12.333333
count=       1718 wc_time=         46 seconds, rt_time=     562000 ps, cycles/sec= 12.217391
count=       1719 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=       1720 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=       1721 wc_time=         49 seconds, rt_time=     604000 ps, cycles/sec= 12.326531
count=       1722 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1723 wc_time=         50 seconds, rt_time=     595000 ps, cycles/sec= 11.900000
count=       1724 wc_time=         54 seconds, rt_time=     641000 ps, cycles/sec= 11.870370
count=       1725 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1726 wc_time=         48 seconds, rt_time=     592000 ps, cycles/sec= 12.333333
count=       1727 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1728 wc_time=         56 seconds, rt_time=     683000 ps, cycles/sec= 12.196429
count=       1729 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=       1730 wc_time=         52 seconds, rt_time=     633000 ps, cycles/sec= 12.173077
count=       1731 wc_time=         45 seconds, rt_time=     562000 ps, cycles/sec= 12.488889
count=       1732 wc_time=         53 seconds, rt_time=     641000 ps, cycles/sec= 12.094340
count=       1733 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=       1734 wc_time=         46 seconds, rt_time=     562000 ps, cycles/sec= 12.217391
count=       1735 wc_time=         48 seconds, rt_time=     593000 ps, cycles/sec= 12.354167
count=       1736 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=       1737 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1738 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1739 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1740 wc_time=         47 seconds, rt_time=     558000 ps, cycles/sec= 11.872340
count=       1741 wc_time=         56 seconds, rt_time=     682000 ps, cycles/sec= 12.178571
count=       1742 wc_time=         51 seconds, rt_time=     632000 ps, cycles/sec= 12.392157
count=       1743 wc_time=         46 seconds, rt_time=     560000 ps, cycles/sec= 12.173913
count=       1744 wc_time=         55 seconds, rt_time=     681000 ps, cycles/sec= 12.381818
count=       1745 wc_time=         48 seconds, rt_time=     590000 ps, cycles/sec= 12.291667
count=       1746 wc_time=         53 seconds, rt_time=     640000 ps, cycles/sec= 12.075472
count=       1747 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1748 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1749 wc_time=         50 seconds, rt_time=     602000 ps, cycles/sec= 12.040000
count=       1750 wc_time=         55 seconds, rt_time=     683000 ps, cycles/sec= 12.418182
count=       1751 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=       1752 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1753 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1754 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1755 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=       1756 wc_time=         51 seconds, rt_time=     602000 ps, cycles/sec= 11.803922
count=       1757 wc_time=         51 seconds, rt_time=     629000 ps, cycles/sec= 12.333333
count=       1758 wc_time=         56 seconds, rt_time=     680000 ps, cycles/sec= 12.142857
count=       1759 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1760 wc_time=         46 seconds, rt_time=     559000 ps, cycles/sec= 12.152174
count=       1761 wc_time=         51 seconds, rt_time=     636000 ps, cycles/sec= 12.470588
count=       1762 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1763 wc_time=         55 seconds, rt_time=     679000 ps, cycles/sec= 12.345455
count=       1764 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1765 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1766 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=       1767 wc_time=         50 seconds, rt_time=     600000 ps, cycles/sec= 12.000000
count=       1768 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1769 wc_time=         49 seconds, rt_time=     603000 ps, cycles/sec= 12.306122
count=       1770 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1771 wc_time=         49 seconds, rt_time=     595000 ps, cycles/sec= 12.142857
count=       1772 wc_time=         48 seconds, rt_time=     597000 ps, cycles/sec= 12.437500
count=       1773 wc_time=         51 seconds, rt_time=     604000 ps, cycles/sec= 11.843137
count=       1774 wc_time=         49 seconds, rt_time=     589000 ps, cycles/sec= 12.020408
count=       1775 wc_time=         53 seconds, rt_time=     645000 ps, cycles/sec= 12.169811
count=       1776 wc_time=         48 seconds, rt_time=     596000 ps, cycles/sec= 12.416667
count=       1777 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
count=       1778 wc_time=         52 seconds, rt_time=     640000 ps, cycles/sec= 12.307692
count=       1779 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1780 wc_time=         45 seconds, rt_time=     555000 ps, cycles/sec= 12.333333
count=       1781 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1782 wc_time=         55 seconds, rt_time=     678000 ps, cycles/sec= 12.327273
count=       1783 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1784 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1785 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1786 wc_time=         56 seconds, rt_time=     685000 ps, cycles/sec= 12.232143
count=       1787 wc_time=         51 seconds, rt_time=     633000 ps, cycles/sec= 12.411765
count=       1788 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=       1789 wc_time=         51 seconds, rt_time=     602000 ps, cycles/sec= 11.803922
count=       1790 wc_time=         50 seconds, rt_time=     603000 ps, cycles/sec= 12.060000
count=       1791 wc_time=         48 seconds, rt_time=     590000 ps, cycles/sec= 12.291667
count=       1792 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1793 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1794 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1795 wc_time=         46 seconds, rt_time=     554000 ps, cycles/sec= 12.043478
count=       1796 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=       1797 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=       1798 wc_time=         52 seconds, rt_time=     632000 ps, cycles/sec= 12.153846
count=       1799 wc_time=         52 seconds, rt_time=     642000 ps, cycles/sec= 12.346154
count=       1800 wc_time=         46 seconds, rt_time=     555000 ps, cycles/sec= 12.065217
count=       1801 wc_time=         56 seconds, rt_time=     679000 ps, cycles/sec= 12.125000
count=       1802 wc_time=         47 seconds, rt_time=     562000 ps, cycles/sec= 11.957447
count=       1803 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1804 wc_time=         48 seconds, rt_time=     594000 ps, cycles/sec= 12.375000
count=       1805 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1806 wc_time=         47 seconds, rt_time=     558000 ps, cycles/sec= 11.872340
count=       1807 wc_time=         53 seconds, rt_time=     644000 ps, cycles/sec= 12.150943
count=       1808 wc_time=         55 seconds, rt_time=     676000 ps, cycles/sec= 12.290909
count=       1809 wc_time=         43 seconds, rt_time=     520000 ps, cycles/sec= 12.093023
count=       1810 wc_time=         48 seconds, rt_time=     598000 ps, cycles/sec= 12.458333
count=       1811 wc_time=         49 seconds, rt_time=     597000 ps, cycles/sec= 12.183673
count=       1812 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=       1813 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=       1814 wc_time=         45 seconds, rt_time=     554000 ps, cycles/sec= 12.311111
count=       1815 wc_time=         53 seconds, rt_time=     640000 ps, cycles/sec= 12.075472
count=       1816 wc_time=         42 seconds, rt_time=     516000 ps, cycles/sec= 12.285714
count=       1817 wc_time=         57 seconds, rt_time=     677000 ps, cycles/sec= 11.877193
count=       1818 wc_time=         42 seconds, rt_time=     523000 ps, cycles/sec= 12.452381
count=       1819 wc_time=         45 seconds, rt_time=     558000 ps, cycles/sec= 12.400000
count=       1820 wc_time=         43 seconds, rt_time=     517000 ps, cycles/sec= 12.023256
count=       1821 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1822 wc_time=         46 seconds, rt_time=     561000 ps, cycles/sec= 12.195652
count=       1823 wc_time=         50 seconds, rt_time=     593000 ps, cycles/sec= 11.860000
count=       1824 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=       1825 wc_time=         45 seconds, rt_time=     557000 ps, cycles/sec= 12.377778
count=       1826 wc_time=         55 seconds, rt_time=     676000 ps, cycles/sec= 12.290909
count=       1827 wc_time=         45 seconds, rt_time=     556000 ps, cycles/sec= 12.355556
count=       1828 wc_time=         43 seconds, rt_time=     523000 ps, cycles/sec= 12.162791
count=       1829 wc_time=         48 seconds, rt_time=     592000 ps, cycles/sec= 12.333333
count=       1830 wc_time=         49 seconds, rt_time=     599000 ps, cycles/sec= 12.224490
count=       1831 wc_time=         52 seconds, rt_time=     638000 ps, cycles/sec= 12.269231
count=       1832 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=       1833 wc_time=         52 seconds, rt_time=     641000 ps, cycles/sec= 12.326923
count=       1834 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1835 wc_time=         52 seconds, rt_time=     639000 ps, cycles/sec= 12.288462
count=       1836 wc_time=         46 seconds, rt_time=     562000 ps, cycles/sec= 12.217391
count=       1837 wc_time=         48 seconds, rt_time=     595000 ps, cycles/sec= 12.395833
count=       1838 wc_time=         49 seconds, rt_time=     600000 ps, cycles/sec= 12.244898
count=       1839 wc_time=         52 seconds, rt_time=     632000 ps, cycles/sec= 12.153846
count=       1840 wc_time=         51 seconds, rt_time=     601000 ps, cycles/sec= 11.784314
count=       1841 wc_time=         51 seconds, rt_time=     632000 ps, cycles/sec= 12.392157
count=       1842 wc_time=         52 seconds, rt_time=     637000 ps, cycles/sec= 12.250000
count=       1843 wc_time=         49 seconds, rt_time=     602000 ps, cycles/sec= 12.285714
count=       1844 wc_time=         49 seconds, rt_time=     601000 ps, cycles/sec= 12.265306
count=       1845 wc_time=         52 seconds, rt_time=     635000 ps, cycles/sec= 12.211538
count=       1846 wc_time=         49 seconds, rt_time=     596000 ps, cycles/sec= 12.163265
count=       1847 wc_time=         49 seconds, rt_time=     598000 ps, cycles/sec= 12.204082
count=       1848 wc_time=         50 seconds, rt_time=     602000 ps, cycles/sec= 12.040000
count=       1849 wc_time=         51 seconds, rt_time=     634000 ps, cycles/sec= 12.431373
count=       1850 wc_time=         53 seconds, rt_time=     644000 ps, cycles/sec= 12.150943
count=       1851 wc_time=         51 seconds, rt_time=     635000 ps, cycles/sec= 12.450980
count=       1852 wc_time=         46 seconds, rt_time=     558000 ps, cycles/sec= 12.130435
count=       1853 wc_time=         48 seconds, rt_time=     600000 ps, cycles/sec= 12.500000
count=       1854 wc_time=         52 seconds, rt_time=     636000 ps, cycles/sec= 12.230769
